Instance,Income
113738,66523.88
113739,36988.28
113740,41356.16
113741,31491.543
113742,280935.97
113743,122839.77
113744,81520.445
113745,44567.92
113746,34906.902
113747,36704.195
113748,95204.18
113749,167418.28
113750,59944.273
113751,61513.832
113752,46804.6
113753,214510.78
113754,300679.1
113755,60422.43
113756,50762.375
113757,126782.805
113758,232969.36
113759,27687.18
113760,8107.5044
113761,43740.793
113762,24368.629
113763,80772.78
113764,171017.5
113765,201848.53
113766,86949.96
113767,57941.76
113768,29182.0
113769,28943.867
113770,116053.05
113771,60766.41
113772,103929.72
113773,24016.143
113774,81414.61
113775,19528.098
113776,50144.293
113777,124620.93
113778,239061.53
113779,78855.945
113780,39232.05
113781,241482.58
113782,41104.535
113783,50320.58
113784,34928.992
113785,26735.857
113786,20430.576
113787,293044.88
113788,866515.44
113789,97292.59
113790,113800.28
113791,32160.455
113792,248180.64
113793,62597.82
113794,115089.664
113795,149325.6
113796,28722.025
113797,32101.834
113798,4860.356
113799,88561.35
113800,142419.45
113801,751206.75
113802,30492.994
113803,11293.76
113804,82200.53
113805,103566.65
113806,145873.81
113807,103437.555
113808,271940.78
113809,26216.559
113810,30979.508
113811,158811.92
113812,135408.5
113813,73221.266
113814,27297.094
113815,36584.934
113816,42234.598
113817,73904.81
113818,82773.47
113819,75415.01
113820,48126.082
113821,43809.97
113822,51390.78
113823,219962.94
113824,30049.703
113825,33207.805
113826,221106.69
113827,475739.44
113828,135666.61
113829,70665.875
113830,34763.285
113831,212640.08
113832,4391.1094
113833,66483.984
113834,30223.615
113835,71398.33
113836,47740.598
113837,25243.717
113838,35459.05
113839,34917.453
113840,16789.104
113841,20606.973
113842,50636.383
113843,21223.094
113844,227745.42
113845,25037.084
113846,55730.17
113847,282695.88
113848,85289.97
113849,28418.568
113850,30873.45
113851,75516.72
113852,168573.8
113853,195553.69
113854,-905.12634
113855,24574.031
113856,4418.403
113857,26935.457
113858,198033.25
113859,178087.3
113860,250245.47
113861,62893.02
113862,8554.242
113863,42060.312
113864,101064.3
113865,415854.84
113866,57717.234
113867,45240.414
113868,15117.69
113869,14435.7
113870,85665.8
113871,60474.652
113872,114625.49
113873,59371.13
113874,341006.94
113875,330822.34
113876,22507.834
113877,95091.055
113878,17317.316
113879,33451.125
113880,73524.56
113881,73410.22
113882,153043.28
113883,36592.31
113884,44510.676
113885,57613.234
113886,25650.35
113887,131415.72
113888,79804.97
113889,466585.22
113890,34740.465
113891,509078.3
113892,39184.363
113893,27866.477
113894,19356.75
113895,159074.27
113896,17288.938
113897,89602.766
113898,306856.22
113899,15078.656
113900,70464.84
113901,52851.54
113902,13944.718
113903,50786.527
113904,76095.52
113905,14806.706
113906,34598.133
113907,29709.506
113908,10425.859
113909,140344.94
113910,138578.86
113911,306202.72
113912,53561.508
113913,44353.918
113914,23032.87
113915,75648.164
113916,251636.28
113917,103681.83
113918,187766.05
113919,10003.71
113920,32903.848
113921,14271.088
113922,78394.625
113923,13107.092
113924,62100.777
113925,224904.88
113926,18168.318
113927,52975.2
113928,176155.61
113929,363956.53
113930,81603.84
113931,385763.9
113932,167743.06
113933,130972.93
113934,142856.34
113935,115342.99
113936,266950.53
113937,102477.695
113938,106161.734
113939,59974.5
113940,111519.66
113941,33549.375
113942,16872.209
113943,33256.766
113944,85885.62
113945,14265.029
113946,2481.1782
113947,28055.305
113948,47007.74
113949,98699.7
113950,-1155.7433
113951,77900.67
113952,30470.791
113953,61391.9
113954,102023.266
113955,7812.3047
113956,22189.41
113957,22790.027
113958,75671.73
113959,8513.685
113960,39153.234
113961,37358.31
113962,88359.8
113963,75258.48
113964,62732.227
113965,35108.617
113966,178810.77
113967,6410.0474
113968,361257.0
113969,7419.7207
113970,85439.73
113971,25401.89
113972,17663.287
113973,76172.17
113974,73768.445
113975,56814.312
113976,29299.44
113977,67252.82
113978,72931.06
113979,110280.12
113980,16743.8
113981,90294.02
113982,37867.453
113983,160318.86
113984,85731.62
113985,54597.75
113986,204393.61
113987,196486.44
113988,302993.66
113989,49930.836
113990,234082.25
113991,210425.77
113992,61252.582
113993,38615.574
113994,22542.318
113995,245913.3
113996,31615.693
113997,180563.64
113998,352838.38
113999,20860.096
114000,20401.453
114001,10688.103
114002,109174.375
114003,57108.934
114004,12588.292
114005,31306.145
114006,35275.465
114007,248218.77
114008,94808.84
114009,92507.24
114010,37070.15
114011,554017.56
114012,38591.85
114013,25484.11
114014,122935.68
114015,11761.092
114016,52067.418
114017,4707.6357
114018,40766.383
114019,52675.688
114020,47248.758
114021,28655.938
114022,46942.35
114023,78039.46
114024,385194.1
114025,114036.09
114026,43070.406
114027,43254.402
114028,44788.773
114029,11351.753
114030,40974.36
114031,47823.44
114032,330845.84
114033,88830.71
114034,43480.72
114035,174964.36
114036,42410.21
114037,38347.387
114038,56430.676
114039,224880.66
114040,6772.2627
114041,58120.973
114042,129248.05
114043,196698.48
114044,54779.316
114045,106139.94
114046,113542.23
114047,10606.978
114048,133072.5
114049,26633.484
114050,26019.87
114051,34441.777
114052,115362.086
114053,28514.096
114054,262415.03
114055,111454.375
114056,59466.61
114057,6961.2603
114058,18756.926
114059,50127.03
114060,11516.394
114061,31220.729
114062,54773.363
114063,41876.32
114064,4971.214
114065,279862.56
114066,19678.111
114067,167093.19
114068,116631.97
114069,54451.61
114070,203925.81
114071,105036.52
114072,118031.4
114073,42414.656
114074,132466.19
114075,71002.65
114076,74726.96
114077,40104.79
114078,58449.746
114079,84307.55
114080,44563.72
114081,10717.443
114082,124524.6
114083,67375.34
114084,67611.07
114085,49354.24
114086,538117.9
114087,56916.99
114088,72326.414
114089,31301.428
114090,47951.51
114091,206668.47
114092,14742.674
114093,101820.055
114094,30854.809
114095,145081.38
114096,220853.03
114097,13221.056
114098,30312.303
114099,87921.75
114100,22905.494
114101,80027.41
114102,91863.83
114103,41303.117
114104,69993.98
114105,8089.502
114106,26009.02
114107,24286.568
114108,14233.362
114109,47313.797
114110,243445.66
114111,34138.633
114112,42513.984
114113,26009.797
114114,43254.18
114115,142280.72
114116,10124.432
114117,35537.742
114118,60940.188
114119,49013.08
114120,31052.55
114121,66560.88
114122,76369.23
114123,144501.61
114124,34585.707
114125,51969.32
114126,32568.514
114127,39047.34
114128,64287.906
114129,34119.777
114130,283862.94
114131,34070.723
114132,103914.89
114133,64458.91
114134,72659.13
114135,379711.47
114136,2279.768
114137,83997.78
114138,13066.89
114139,121457.8
114140,89551.875
114141,114094.664
114142,49171.5
114143,1969.649
114144,227314.88
114145,35564.652
114146,33372.14
114147,151538.06
114148,125734.88
114149,40845.195
114150,61332.32
114151,275584.16
114152,50934.273
114153,11860.104
114154,163873.81
114155,14625.61
114156,73127.19
114157,46655.277
114158,108781.89
114159,13022.666
114160,99494.78
114161,23727.93
114162,62778.96
114163,46190.156
114164,29520.844
114165,278754.12
114166,38604.82
114167,55764.906
114168,593774.56
114169,127347.84
114170,48688.176
114171,21132.45
114172,30062.994
114173,118567.22
114174,74006.27
114175,435018.84
114176,202491.67
114177,95580.09
114178,21567.215
114179,38032.84
114180,31963.43
114181,65585.68
114182,27295.188
114183,11321.261
114184,49511.79
114185,504952.78
114186,85119.98
114187,464134.22
114188,6569.06
114189,62760.54
114190,116789.88
114191,31088.455
114192,108393.055
114193,118303.97
114194,30156.008
114195,98039.67
114196,23425.422
114197,207656.1
114198,10848.203
114199,17233.61
114200,53191.02
114201,192150.3
114202,116541.86
114203,107286.04
114204,175042.05
114205,58548.355
114206,59640.867
114207,17225.924
114208,46587.25
114209,91584.97
114210,113018.22
114211,274237.78
114212,14402.182
114213,63611.22
114214,29591.502
114215,166408.53
114216,126822.92
114217,478241.72
114218,41051.777
114219,184600.38
114220,114523.47
114221,54367.47
114222,81760.516
114223,8901.794
114224,19802.07
114225,142054.25
114226,44823.473
114227,34086.55
114228,28370.092
114229,14787.486
114230,8433.59
114231,9632.682
114232,30791.375
114233,93969.0
114234,107013.414
114235,176769.03
114236,94824.12
114237,126217.78
114238,29275.0
114239,677586.6
114240,38916.094
114241,38532.97
114242,18386.146
114243,30020.02
114244,338924.62
114245,41473.207
114246,60022.1
114247,80970.164
114248,18950.592
114249,11404.005
114250,21050.56
114251,7084.522
114252,167048.81
114253,82328.42
114254,180948.95
114255,74379.22
114256,51348.258
114257,54930.51
114258,56830.203
114259,111146.53
114260,50507.785
114261,219265.52
114262,88345.18
114263,92704.74
114264,24185.625
114265,21561.992
114266,37237.066
114267,26955.193
114268,487616.28
114269,13218.675
114270,63504.176
114271,83449.055
114272,127240.8
114273,46109.9
114274,18193.932
114275,37584.973
114276,51156.184
114277,60634.156
114278,30543.064
114279,47682.812
114280,29837.857
114281,48275.242
114282,48618.61
114283,16991.33
114284,44989.555
114285,97915.79
114286,27776.578
114287,44977.727
114288,50407.145
114289,73350.08
114290,73758.33
114291,53726.152
114292,72484.91
114293,59412.98
114294,17725.08
114295,9725.468
114296,24776.8
114297,92626.02
114298,95822.61
114299,9810.352
114300,83510.25
114301,20515.652
114302,18648.797
114303,24912.287
114304,89269.08
114305,34250.38
114306,428077.88
114307,7337.704
114308,103466.02
114309,213072.14
114310,209295.97
114311,259341.67
114312,57759.324
114313,26141.0
114314,43097.19
114315,23507.043
114316,44892.277
114317,296675.16
114318,156792.05
114319,56569.652
114320,6069.4453
114321,32226.68
114322,66017.39
114323,74376.16
114324,57881.062
114325,25805.496
114326,207124.69
114327,20543.895
114328,151649.16
114329,55274.684
114330,259844.52
114331,140776.47
114332,32313.611
114333,39175.29
114334,24421.508
114335,114956.66
114336,16840.023
114337,16360.54
114338,7837.854
114339,9080.437
114340,58010.95
114341,243188.83
114342,5473.164
114343,62378.42
114344,47515.29
114345,89538.56
114346,127405.34
114347,131280.72
114348,15808.016
114349,7390.8296
114350,13975.843
114351,172371.11
114352,33469.945
114353,154552.58
114354,115968.766
114355,367516.56
114356,25144.885
114357,46307.34
114358,88675.54
114359,39533.465
114360,136721.23
114361,85102.73
114362,9903.87
114363,22831.295
114364,145885.23
114365,68366.42
114366,187977.86
114367,43261.13
114368,41153.844
114369,15743.117
114370,36949.75
114371,16995.059
114372,44928.79
114373,229702.44
114374,58226.508
114375,56743.496
114376,78679.72
114377,170784.48
114378,42641.656
114379,19769.611
114380,175460.61
114381,311782.78
114382,234812.9
114383,115413.45
114384,35373.812
114385,13070.421
114386,295200.6
114387,17585.332
114388,121189.305
114389,59066.805
114390,189306.61
114391,8380.047
114392,161099.4
114393,51880.28
114394,700151.75
114395,267704.1
114396,429384.66
114397,48566.605
114398,286795.78
114399,19437.484
114400,31219.084
114401,48015.484
114402,12179.77
114403,329630.47
114404,53888.96
114405,66774.41
114406,125173.33
114407,33429.383
114408,53114.96
114409,41540.82
114410,12151.353
114411,36574.39
114412,57890.418
114413,179485.11
114414,105910.05
114415,14978.035
114416,67124.34
114417,273727.1
114418,44065.03
114419,49603.47
114420,120260.75
114421,265843.16
114422,19125.951
114423,81416.32
114424,257876.52
114425,109403.336
114426,30308.44
114427,1062000.8
114428,65227.773
114429,40074.348
114430,35388.742
114431,78377.83
114432,-464.66394
114433,13281.267
114434,43411.074
114435,36809.203
114436,27851.945
114437,58845.938
114438,15363.524
114439,22479.775
114440,99422.03
114441,350367.6
114442,73360.76
114443,53598.93
114444,33440.01
114445,86175.5
114446,209042.33
114447,12728.8125
114448,17631.348
114449,28670.355
114450,31185.79
114451,341787.25
114452,14496.095
114453,313547.38
114454,20372.613
114455,30932.723
114456,51053.09
114457,34544.285
114458,4813.0293
114459,45636.703
114460,130099.69
114461,38334.26
114462,72494.99
114463,23530.688
114464,245249.95
114465,114551.31
114466,69391.51
114467,235338.2
114468,122060.7
114469,535420.06
114470,63752.484
114471,45340.215
114472,84084.86
114473,24275.713
114474,64686.516
114475,43812.8
114476,139892.88
114477,204170.48
114478,80365.555
114479,221047.52
114480,215867.89
114481,176409.31
114482,31115.64
114483,38952.78
114484,45603.438
114485,140767.08
114486,39582.758
114487,79504.95
114488,56289.57
114489,59380.543
114490,32525.332
114491,47713.492
114492,119994.06
114493,260482.88
114494,60576.797
114495,46898.516
114496,30862.926
114497,96154.805
114498,24390.723
114499,52707.426
114500,44929.105
114501,286803.7
114502,5562.6743
114503,235930.08
114504,54958.742
114505,49733.773
114506,43108.418
114507,73454.805
114508,49872.953
114509,26999.158
114510,21371.334
114511,126346.07
114512,181883.31
114513,59780.0
114514,96412.81
114515,112026.11
114516,144271.06
114517,64985.156
114518,63461.95
114519,167846.7
114520,48158.83
114521,73261.805
114522,198162.38
114523,45917.434
114524,315485.03
114525,148483.81
114526,14084.618
114527,370548.3
114528,232622.38
114529,22205.7
114530,354770.7
114531,285075.34
114532,38723.367
114533,83682.19
114534,35296.773
114535,13900.2705
114536,21397.387
114537,176920.9
114538,16650.299
114539,34221.668
114540,23398.043
114541,123616.9
114542,48400.785
114543,112316.336
114544,81915.49
114545,413879.1
114546,34423.66
114547,76266.77
114548,53421.844
114549,11280.103
114550,182369.75
114551,44341.254
114552,42948.4
114553,34559.39
114554,44575.062
114555,94340.01
114556,27083.85
114557,57344.582
114558,143273.36
114559,12324.012
114560,277915.38
114561,25513.514
114562,24699.922
114563,112992.31
114564,93996.8
114565,71729.03
114566,65691.28
114567,54752.05
114568,34999.69
114569,141143.58
114570,25947.484
114571,68711.67
114572,129599.78
114573,117447.75
114574,56516.586
114575,528918.9
114576,53093.64
114577,127641.73
114578,24584.16
114579,161378.56
114580,529876.4
114581,225658.2
114582,45923.77
114583,74292.08
114584,4525.271
114585,38127.086
114586,58619.043
114587,28622.72
114588,58523.46
114589,100372.125
114590,551862.9
114591,906578.06
114592,46837.344
114593,30572.918
114594,134320.55
114595,34820.12
114596,210749.95
114597,173014.25
114598,524837.5
114599,521496.3
114600,64041.242
114601,128090.555
114602,21896.914
114603,35079.656
114604,71926.01
114605,259872.22
114606,111921.375
114607,47320.367
114608,43928.48
114609,77947.38
114610,3935.6567
114611,10211.194
114612,219032.53
114613,59262.773
114614,19970.033
114615,234955.03
114616,85018.89
114617,200278.84
114618,57742.69
114619,483092.1
114620,123353.125
114621,56733.37
114622,134628.45
114623,43073.645
114624,247524.78
114625,68639.9
114626,20944.318
114627,45498.18
114628,12751.361
114629,94718.44
114630,36272.09
114631,190767.31
114632,262063.5
114633,30434.994
114634,40808.176
114635,75692.79
114636,154726.11
114637,142079.38
114638,23255.502
114639,30793.516
114640,57319.586
114641,9077.599
114642,9382.969
114643,311648.47
114644,73494.195
114645,20388.064
114646,149164.42
114647,259104.14
114648,174284.98
114649,120764.76
114650,48766.195
114651,60613.133
114652,40253.01
114653,54107.926
114654,27632.713
114655,38765.82
114656,43289.91
114657,36924.9
114658,170640.64
114659,52107.746
114660,183118.6
114661,184485.47
114662,73441.96
114663,92254.805
114664,32026.83
114665,54895.0
114666,65214.418
114667,44735.484
114668,28485.574
114669,23328.86
114670,37643.688
114671,112037.07
114672,28417.072
114673,109004.53
114674,206563.34
114675,62077.332
114676,226018.86
114677,33329.953
114678,70533.7
114679,112363.016
114680,52152.695
114681,58873.41
114682,165087.17
114683,153116.27
114684,37756.926
114685,727430.5
114686,57028.93
114687,35178.508
114688,109698.64
114689,154316.88
114690,62192.008
114691,25439.084
114692,43036.258
114693,75460.836
114694,56406.12
114695,506248.4
114696,27320.496
114697,33035.84
